model_a,model_b,layer,metric,boot_mean,ci_low,ci_high,n_boot,boot_sample_size
gemma3_1b_it,lfm2_5_1_2b_base,layer_0,rsa_spearman,0.899778841729729,0.8781922209560816,0.9175379601914887,40,180
gemma3_1b_it,lfm2_5_1_2b_base,layer_12,cka,0.6221838727593422,0.5807301625609398,0.6621909767389297,40,180
gemma3_1b_it,lfm2_5_1_2b_base,layer_12,rsa_spearman,0.8240460970294137,0.7909269371542337,0.8444856021555245,40,180
gemma3_1b_it,lfm2_5_1_2b_base,layer_4,cka,0.8787433981895447,0.8618746533989906,0.8952482044696808,40,180
gemma3_1b_it,lfm2_5_1_2b_base,layer_4,rsa_spearman,0.6425274871028094,0.6094690233567537,0.6777305256658345,40,180
gemma3_1b_it,lfm2_5_1_2b_base,layer_8,cka,0.5914851278066635,0.5525087758898735,0.6169565573334693,40,180
gemma3_1b_it,lfm2_5_1_2b_base,layer_8,rsa_spearman,0.7226433214889985,0.6748855908783755,0.76283423338823,40,180
gemma3_1b_it,lfm2_5_1_2b_instruct,layer_0,cka,0.9843590497970581,0.9823790729045868,0.9866520628333092,40,180
gemma3_1b_it,lfm2_5_1_2b_instruct,layer_0,rsa_spearman,0.8994172383238853,0.8774373833251736,0.9178661331897623,40,180
gemma3_1b_it,lfm2_5_1_2b_instruct,layer_12,cka,0.686481162905693,0.6458628371357917,0.7217127293348312,40,180
gemma3_1b_it,lfm2_5_1_2b_instruct,layer_12,rsa_spearman,0.7360002795415925,0.6858437341181896,0.7765969901295597,40,180
gemma3_1b_it,lfm2_5_1_2b_instruct,layer_4,cka,0.8845411449670791,0.8690338924527168,0.8976057976484298,40,180
gemma3_1b_it,lfm2_5_1_2b_instruct,layer_4,rsa_spearman,0.7137810872859671,0.6772220025460777,0.7458650528058208,40,180
gemma3_1b_it,lfm2_5_1_2b_instruct,layer_8,cka,0.5719037905335427,0.5220366388559341,0.6196867987513542,40,180
gemma3_1b_it,lfm2_5_1_2b_instruct,layer_8,rsa_spearman,0.7677752186044204,0.714746197751784,0.8095622247040611,40,180
gemma3_1b_it,lfm2_5_1_2b_thinking,layer_0,cka,0.9820884361863136,0.9797933787107468,0.9856544360518456,40,180
gemma3_1b_it,lfm2_5_1_2b_thinking,layer_0,rsa_spearman,0.8802693493998508,0.8603538018898147,0.9006148399165474,40,180
gemma3_1b_it,lfm2_5_1_2b_thinking,layer_12,cka,0.5790815055370331,0.5403695851564407,0.6289916172623634,40,180
gemma3_1b_it,lfm2_5_1_2b_thinking,layer_12,rsa_spearman,0.6515645737250889,0.6098878166339768,0.6999381787119047,40,180
gemma3_1b_it,lfm2_5_1_2b_thinking,layer_4,cka,0.8865675568580628,0.8676020562648773,0.9056506022810936,40,180
gemma3_1b_it,lfm2_5_1_2b_thinking,layer_4,rsa_spearman,0.6282751977994286,0.5907303881352951,0.6715477621569172,40,180
gemma3_1b_it,lfm2_5_1_2b_thinking,layer_8,cka,0.5166756182909011,0.47696459144353864,0.5574470937252044,40,180
gemma3_1b_it,lfm2_5_1_2b_thinking,layer_8,rsa_spearman,0.6782410709988632,0.6248408138701309,0.7273625275193453,40,180
gemma3_1b_pt,gemma3_4b_it,layer_0,cka,0.9978007718920707,0.9974215939640999,0.9980383232235909,40,180
gemma3_1b_pt,gemma3_4b_it,layer_0,rsa_spearman,0.9750961152877032,0.9710682012422539,0.9781728896762546,40,180
gemma3_1b_pt,gemma3_4b_it,layer_12,cka,0.19492940120399,0.16381276324391364,0.23794584684073924,40,180
gemma3_1b_pt,gemma3_4b_it,layer_12,rsa_spearman,0.8635435909430932,0.8441584018599837,0.8845878234054843,40,180
gemma3_1b_pt,gemma3_4b_it,layer_4,cka,0.9281227797269821,0.9227110281586647,0.9360567048192024,40,180
gemma3_1b_pt,gemma3_4b_it,layer_4,rsa_spearman,0.7726836857014894,0.7461176027657923,0.795125233648543,40,180
gemma3_1b_pt,gemma3_4b_it,layer_8,cka,0.5645650058984757,0.49850231856107713,0.628130155801773,40,180
gemma3_1b_pt,gemma3_4b_it,layer_8,rsa_spearman,0.8219837479052309,0.7924010228527368,0.851719768819827,40,180
gemma3_1b_pt,gemma3_4b_pt,layer_0,cka,0.9979873090982437,0.9976558431982994,0.998164489865303,40,180
gemma3_1b_pt,gemma3_4b_pt,layer_0,rsa_spearman,0.9758112970513011,0.9723584182803129,0.978867998737835,40,180
gemma3_1b_pt,gemma3_4b_pt,layer_12,cka,0.7072398945689201,0.6589397385716438,0.765036316215992,40,180
gemma3_1b_pt,gemma3_4b_pt,layer_12,rsa_spearman,0.9014949328672394,0.8865383673967827,0.9168489612362705,40,180
gemma3_1b_pt,gemma3_4b_pt,layer_4,cka,0.911679781973362,0.8991748332977295,0.924093833565712,40,180
gemma3_1b_pt,gemma3_4b_pt,layer_4,rsa_spearman,0.7701141286847915,0.7406518134985639,0.7948795417858353,40,180
gemma3_1b_pt,gemma3_4b_pt,layer_8,cka,0.8510939359664917,0.8199760034680367,0.8815377578139305,40,180
gemma3_1b_pt,gemma3_4b_pt,layer_8,rsa_spearman,0.7945712517974712,0.7543314957841266,0.8315184248966847,40,180
gemma3_1b_pt,lfm2_5_1_2b_base,layer_0,cka,0.9858910948038101,0.983664907515049,0.9884361937642098,40,180
gemma3_1b_pt,lfm2_5_1_2b_base,layer_0,rsa_spearman,0.9174601990431921,0.89771568519919,0.9355386140673162,40,180
gemma3_1b_pt,lfm2_5_1_2b_base,layer_12,cka,0.6264851942658425,0.5878497838974,0.6620762079954147,40,180
gemma3_1b_pt,lfm2_5_1_2b_base,layer_12,rsa_spearman,0.7910920624082078,0.7521661048192827,0.8293045813327147,40,180
gemma3_1b_pt,lfm2_5_1_2b_base,layer_4,cka,0.9336089462041854,0.922388656437397,0.9465827167034149,40,180
gemma3_1b_pt,lfm2_5_1_2b_base,layer_4,rsa_spearman,0.6387559159925138,0.5987748641339949,0.6785696103136593,40,180
gemma3_1b_pt,lfm2_5_1_2b_base,layer_8,cka,0.503626824170351,0.47637596651911734,0.535295432806015,40,180
gemma3_1b_pt,lfm2_5_1_2b_base,layer_8,rsa_spearman,0.6322792495976726,0.558016174361128,0.6795557609399018,40,180
gemma3_1b_pt,lfm2_5_1_2b_instruct,layer_0,cka,0.9862060442566871,0.983910670876503,0.9887464359402657,40,180
gemma3_1b_pt,lfm2_5_1_2b_instruct,layer_0,rsa_spearman,0.9172157029797436,0.8981062227821522,0.9355130130822944,40,180
gemma3_1b_pt,lfm2_5_1_2b_instruct,layer_12,cka,0.556737843155861,0.5024782359600067,0.5915400907397269,40,180
gemma3_1b_pt,lfm2_5_1_2b_instruct,layer_12,rsa_spearman,0.7016714516842233,0.6586077862371525,0.7385395325008973,40,180
gemma3_1b_pt,lfm2_5_1_2b_instruct,layer_4,cka,0.9297545999288559,0.9190003260970115,0.9404027983546257,40,180
gemma3_1b_pt,lfm2_5_1_2b_instruct,layer_4,rsa_spearman,0.662302052099166,0.6268532393178354,0.6951837469757529,40,180
gemma3_1b_pt,lfm2_5_1_2b_instruct,layer_8,cka,0.5254057109355926,0.4895460642874241,0.5628776594996452,40,180
gemma3_1b_pt,lfm2_5_1_2b_instruct,layer_8,rsa_spearman,0.6791442589469897,0.6061171175644205,0.7224150810928113,40,180
gemma3_1b_pt,lfm2_5_1_2b_thinking,layer_0,cka,0.9842260912060737,0.9815374255180359,0.9872179567813874,40,180
gemma3_1b_pt,lfm2_5_1_2b_thinking,layer_0,rsa_spearman,0.9004828313639605,0.8843835785127715,0.9193739408941919,40,180
gemma3_1b_pt,lfm2_5_1_2b_thinking,layer_12,cka,0.6679810583591461,0.6285432934761047,0.7165308505296707,40,180
gemma3_1b_pt,lfm2_5_1_2b_thinking,layer_12,rsa_spearman,0.6634822434903125,0.616340467652511,0.7061411681010279,40,180
gemma3_1b_pt,lfm2_5_1_2b_thinking,layer_4,cka,0.9267515912652016,0.9165388539433479,0.9378793850541115,40,180
gemma3_1b_pt,lfm2_5_1_2b_thinking,layer_4,rsa_spearman,0.6312287970600015,0.5825682784287587,0.6890038401428289,40,180
gemma3_1b_pt,lfm2_5_1_2b_thinking,layer_8,cka,0.5356928236782551,0.5062976188957691,0.5771705135703087,40,180
gemma3_1b_pt,lfm2_5_1_2b_thinking,layer_8,rsa_spearman,0.6008898871681178,0.5449925524483353,0.6409248390650829,40,180
gemma3_4b_it,gemma3_4b_pt,layer_0,cka,0.9997795581817627,0.9997575283050537,0.9997998550534248,40,180
gemma3_4b_it,gemma3_4b_pt,layer_0,rsa_spearman,0.9983582402662142,0.998177547871747,0.9985463692447543,40,180
gemma3_4b_it,gemma3_4b_pt,layer_12,cka,0.17914213985204697,0.12115441970527172,0.24777158834040164,40,180
gemma3_4b_it,gemma3_4b_pt,layer_12,rsa_spearman,0.9522936448810174,0.9390904092759794,0.9611364170586817,40,180
gemma3_4b_it,gemma3_4b_pt,layer_4,cka,0.9638748928904534,0.9573362484574318,0.969393165409565,40,180
gemma3_4b_it,gemma3_4b_pt,layer_4,rsa_spearman,0.9397831188441319,0.9283908123779794,0.9525746683835664,40,180
gemma3_4b_it,gemma3_4b_pt,layer_8,cka,0.6340743526816368,0.5742368295788765,0.6780865088105201,40,180
gemma3_4b_it,gemma3_4b_pt,layer_8,rsa_spearman,0.9351553753975619,0.9110774141611233,0.9480324318016088,40,180
gemma3_4b_it,lfm2_5_1_2b_base,layer_0,cka,0.9883583903312683,0.9865536838769913,0.9904621139168739,40,180
gemma3_4b_it,lfm2_5_1_2b_base,layer_0,rsa_spearman,0.9180357266136774,0.9016932441771032,0.9369492952955177,40,180
gemma3_4b_it,lfm2_5_1_2b_base,layer_12,cka,0.44249682649970057,0.37404911443591116,0.48799450173974035,40,180
gemma3_4b_it,lfm2_5_1_2b_base,layer_12,rsa_spearman,0.8897752737828384,0.8740415594586732,0.9075544748302015,40,180
gemma3_4b_it,lfm2_5_1_2b_base,layer_4,cka,0.936720372736454,0.9290307328104973,0.9415206640958786,40,180
gemma3_4b_it,lfm2_5_1_2b_base,layer_4,rsa_spearman,0.5967875783576903,0.5517107814430527,0.6277844648646427,40,180
gemma3_4b_it,lfm2_5_1_2b_base,layer_8,cka,0.5028086200356483,0.452169331908226,0.5514168009161949,40,180
gemma3_4b_it,lfm2_5_1_2b_base,layer_8,rsa_spearman,0.7579406429487523,0.7197563770540889,0.7946592977909458,40,180
gemma3_4b_it,lfm2_5_1_2b_instruct,layer_0,cka,0.9886133089661598,0.9869461506605148,0.9907173365354538,40,180
gemma3_4b_it,lfm2_5_1_2b_instruct,layer_0,rsa_spearman,0.9176418288504771,0.9006651675711975,0.9373215807894503,40,180
gemma3_4b_it,lfm2_5_1_2b_instruct,layer_12,cka,0.5197052873671055,0.4508627071976662,0.5715607732534409,40,180
gemma3_4b_it,lfm2_5_1_2b_instruct,layer_12,rsa_spearman,0.7808826887395163,0.7153971016878886,0.8267798642196181,40,180
gemma3_4b_it,lfm2_5_1_2b_instruct,layer_4,cka,0.9405589640140534,0.9340060368180275,0.9456453427672387,40,180
gemma3_4b_it,lfm2_5_1_2b_instruct,layer_4,rsa_spearman,0.5954074138398265,0.5456239100743832,0.6440147919800498,40,180
gemma3_4b_it,lfm2_5_1_2b_instruct,layer_8,cka,0.5068212687969208,0.4467711679637432,0.5583847776055336,40,180
gemma3_4b_it,lfm2_5_1_2b_instruct,layer_8,rsa_spearman,0.787119846302681,0.745420466195112,0.8150360550101754,40,180
gemma3_4b_it,lfm2_5_1_2b_thinking,layer_0,cka,0.9867498010396958,0.9846474230289459,0.9896497130393982,40,180
gemma3_4b_it,lfm2_5_1_2b_thinking,layer_0,rsa_spearman,0.9074007999593633,0.8902242518294738,0.9254745970413885,40,180
gemma3_4b_it,lfm2_5_1_2b_thinking,layer_12,cka,0.3037783563137054,0.26291787028312685,0.3643652580678463,40,180
gemma3_4b_it,lfm2_5_1_2b_thinking,layer_12,rsa_spearman,0.6775593667589591,0.6287279769648131,0.729991124968491,40,180
gemma3_4b_it,lfm2_5_1_2b_thinking,layer_4,cka,0.9297085642814636,0.9251847743988038,0.9371027037501335,40,180
gemma3_4b_it,lfm2_5_1_2b_thinking,layer_4,rsa_spearman,0.5280834116587221,0.4906317381793326,0.5722026298806522,40,180
gemma3_4b_it,lfm2_5_1_2b_thinking,layer_8,cka,0.4564216434955597,0.4182928502559662,0.4917734511196613,40,180
gemma3_4b_it,lfm2_5_1_2b_thinking,layer_8,rsa_spearman,0.7239101662858521,0.6874835982623826,0.7569446099350016,40,180
gemma3_4b_pt,lfm2_5_1_2b_base,layer_0,cka,0.9887670129537582,0.9869317665696145,0.9907471150159836,40,180
gemma3_4b_pt,lfm2_5_1_2b_base,layer_0,rsa_spearman,0.9208709976033889,0.9043190329759896,0.9397710555932403,40,180
gemma3_4b_pt,lfm2_5_1_2b_base,layer_12,cka,0.43999300971627237,0.4035336457192898,0.47275592833757396,40,180
gemma3_4b_pt,lfm2_5_1_2b_base,layer_12,rsa_spearman,0.8645833681258545,0.8365877469060766,0.8838943605031337,40,180
gemma3_4b_pt,lfm2_5_1_2b_base,layer_4,cka,0.9167981907725334,0.9054098024964332,0.9283569440245628,40,180
gemma3_4b_pt,lfm2_5_1_2b_base,layer_4,rsa_spearman,0.6244287851048407,0.5884527276901976,0.6578037154592734,40,180
gemma3_4b_pt,lfm2_5_1_2b_base,layer_8,cka,0.4993632614612579,0.4733673334121704,0.5312470942735672,40,180
gemma3_4b_pt,lfm2_5_1_2b_base,layer_8,rsa_spearman,0.7614600584905802,0.7265233885602529,0.7945803010208639,40,180
gemma3_4b_pt,lfm2_5_1_2b_instruct,layer_0,cka,0.989124096930027,0.987403467297554,0.991094532608986,40,180
gemma3_4b_pt,lfm2_5_1_2b_instruct,layer_0,rsa_spearman,0.9206921206209262,0.9036551234650225,0.9402428378428942,40,180
gemma3_4b_pt,lfm2_5_1_2b_instruct,layer_12,cka,0.40917784422636033,0.3559279449284077,0.4689945504069328,40,180
gemma3_4b_pt,lfm2_5_1_2b_instruct,layer_12,rsa_spearman,0.7633521282330578,0.7057314450606619,0.8080921804248647,40,180
gemma3_4b_pt,lfm2_5_1_2b_instruct,layer_4,cka,0.9139774560928344,0.9036311388015748,0.9266947865486145,40,180
gemma3_4b_pt,lfm2_5_1_2b_instruct,layer_4,rsa_spearman,0.5834779636928599,0.5360348414672952,0.6316129621151538,40,180
gemma3_4b_pt,lfm2_5_1_2b_instruct,layer_8,cka,0.5263652972877025,0.4813670039176941,0.5608883738517761,40,180
gemma3_4b_pt,lfm2_5_1_2b_instruct,layer_8,rsa_spearman,0.7508738910528934,0.7100728571391501,0.7931378689857156,40,180
gemma3_4b_pt,lfm2_5_1_2b_thinking,layer_0,cka,0.9874389380216598,0.9853882402181625,0.9901795729994773,40,180
gemma3_4b_pt,lfm2_5_1_2b_thinking,layer_0,rsa_spearman,0.9117510722855181,0.8962837902996532,0.9297595396700138,40,180
gemma3_4b_pt,lfm2_5_1_2b_thinking,layer_12,cka,0.5778158903121948,0.5205628409981727,0.6289924025535583,40,180
gemma3_4b_pt,lfm2_5_1_2b_thinking,layer_12,rsa_spearman,0.6600625554124544,0.6156534609167007,0.7016984286092902,40,180
gemma3_4b_pt,lfm2_5_1_2b_thinking,layer_4,cka,0.9163700714707375,0.9052212968468666,0.9303273588418961,40,180
gemma3_4b_pt,lfm2_5_1_2b_thinking,layer_4,rsa_spearman,0.5288865663452309,0.49512576894506644,0.5752506519242868,40,180
gemma3_4b_pt,lfm2_5_1_2b_thinking,layer_8,cka,0.5260511010885238,0.4866677410900593,0.5730808660387993,40,180
gemma3_4b_pt,lfm2_5_1_2b_thinking,layer_8,rsa_spearman,0.7732235089851686,0.741289180235244,0.7984977257931292,40,180
lfm2_5_1_2b_base,lfm2_5_1_2b_instruct,layer_0,cka,0.9998929142951966,0.9998815447092056,0.999904403090477,40,180
lfm2_5_1_2b_base,lfm2_5_1_2b_instruct,layer_0,rsa_spearman,0.999578605961366,0.9995249107422008,0.999640939951264,40,180
lfm2_5_1_2b_base,lfm2_5_1_2b_instruct,layer_12,cka,0.8842908203601837,0.8693996742367744,0.9031487345695496,40,180
lfm2_5_1_2b_base,lfm2_5_1_2b_instruct,layer_12,rsa_spearman,0.8610217724971194,0.8233401694537984,0.8976874048324175,40,180
lfm2_5_1_2b_base,lfm2_5_1_2b_instruct,layer_4,cka,0.9905539065599441,0.9890413403511047,0.9916009187698365,40,180
lfm2_5_1_2b_base,lfm2_5_1_2b_instruct,layer_4,rsa_spearman,0.8463508373437107,0.8271161611353871,0.8614829872989814,40,180
lfm2_5_1_2b_base,lfm2_5_1_2b_instruct,layer_8,cka,0.9524894699454307,0.9467236116528511,0.956768499314785,40,180
lfm2_5_1_2b_base,lfm2_5_1_2b_instruct,layer_8,rsa_spearman,0.889428506910065,0.8621169331641371,0.9051978991386532,40,180
lfm2_5_1_2b_base,lfm2_5_1_2b_thinking,layer_0,cka,0.9991390630602837,0.9990339070558548,0.9992050439119339,40,180
lfm2_5_1_2b_base,lfm2_5_1_2b_thinking,layer_0,rsa_spearman,0.992544101189201,0.9914450456458843,0.9939670365831254,40,180
lfm2_5_1_2b_base,lfm2_5_1_2b_thinking,layer_12,cka,0.8487540423870087,0.8357029050588608,0.8666036337614059,40,180
lfm2_5_1_2b_base,lfm2_5_1_2b_thinking,layer_12,rsa_spearman,0.5820808653128328,0.5196847641315901,0.6395573148957283,40,180
lfm2_5_1_2b_base,lfm2_5_1_2b_thinking,layer_4,cka,0.9741828620433808,0.9714257091283798,0.9765305399894715,40,180
lfm2_5_1_2b_base,lfm2_5_1_2b_thinking,layer_4,rsa_spearman,0.808984294399108,0.7854093704890431,0.8420993578065268,40,180
lfm2_5_1_2b_base,lfm2_5_1_2b_thinking,layer_8,cka,0.9544766187667847,0.9474923685193062,0.9618429332971573,40,180
lfm2_5_1_2b_base,lfm2_5_1_2b_thinking,layer_8,rsa_spearman,0.8857206409308983,0.8666120165408036,0.9112347544356101,40,180
lfm2_5_1_2b_instruct,lfm2_5_1_2b_thinking,layer_0,cka,0.9993153378367424,0.9992185071110725,0.9993853241205215,40,180
lfm2_5_1_2b_instruct,lfm2_5_1_2b_thinking,layer_0,rsa_spearman,0.9930059696267641,0.9918777857293986,0.994531477149637,40,180
lfm2_5_1_2b_instruct,lfm2_5_1_2b_thinking,layer_12,cka,0.7703848719596863,0.7440050706267357,0.8028963536024094,40,180
lfm2_5_1_2b_instruct,lfm2_5_1_2b_thinking,layer_12,rsa_spearman,0.5747335804046291,0.48806715494917735,0.6416460763683992,40,180
lfm2_5_1_2b_instruct,lfm2_5_1_2b_thinking,layer_4,cka,0.9859954431653023,0.9851663544774055,0.9870191678404808,40,180
lfm2_5_1_2b_instruct,lfm2_5_1_2b_thinking,layer_4,rsa_spearman,0.9102884576813857,0.8956606242532095,0.9248816832434852,40,180
lfm2_5_1_2b_instruct,lfm2_5_1_2b_thinking,layer_8,cka,0.9099400922656059,0.8958785071969032,0.9238840192556381,40,180
lfm2_5_1_2b_instruct,lfm2_5_1_2b_thinking,layer_8,rsa_spearman,0.7976494156372131,0.7567323489151854,0.8507570152951837,40,180
